    #         X           Y           Z        CHARGE     ATOM    DISTANCE
  -------------------------------------------------------------------------
    1      1.1539      1.1539      1.1539      1.0038       2      0.0626
    2      1.1539     -1.1794     -1.1794      0.9757       5      0.0391
    3     -1.1794     -1.1794      1.1539      0.9757       3      0.0391
    4     -0.5128     -0.5128      0.4872      1.1744       1      0.8736
    5     -1.1794      1.1539     -1.1794      0.9757       4      0.0391
    6     -0.5128      0.4872     -0.5128      1.0468       1      0.8736
    7      0.4872      0.4872      0.4872      0.8977       1      0.8439
    8      0.4872     -0.5128     -0.5128      0.9382       1      0.8736
  -------------------------------------------------------------------------
